Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2J0TJU6O84BMibMKPZN4Y5,"Upon Arrival","Reach","Charlie Burg",2025-08-01,204832,12,false,,2025-08-02T12:44:03Z,"","Charlie Burg",0.834,0.578,9,-9.801,1,0.04,0.163,0.0671,0.123,0.924,125.969,4
spotify:track:3UKYTljIXlBUdcg0rPS98X,"Troublemaker","From Bad to Worse (And Back Again)","Black Pontiac",2022-09-09,204760,58,false,,2025-07-23T18:41:56Z,"","Black Pontiac",0.686,0.724,6,-6.033,1,0.0604,0.148,0,0.105,0.883,110.385,4
spotify:track:5TFymZXyf1nub50VQ1Hdlr,"Vivid","Vivid","cleaned",2024-02-28,231722,0,false,,2025-07-23T12:36:23Z,"","Playwright",0.649,0.591,8,-8.086,1,0.03,0.204,0.85,0.215,0.736,108.063,4
spotify:track:29SLgm7JGmmUm4wdCWxnC4,"For Keith","For Keith","Ola W Jansson;Kristoffer Wallin",2019-07-12,199750,30,false,,2025-07-09T04:28:58Z,"jazz,neoclassical","W Music Records",0.443,0.0196,0,-25.531,1,0.0385,0.994,0.92,0.115,0.316,133.535,4
spotify:track:3bJrWZqxmil3GHBrIN5ZXU,"Geezer","Blush","Kevin Abstract;Dominic Fike",2025-06-27,169776,0,true,,2025-07-01T14:56:12Z,"","Kevin Abstract",0.747,0.569,9,-5.422,1,0.0569,0.0414,0.00294,0.0833,0.73,82.503,4
spotify:track:0RW1UL8w8rjQkaIaljaFc5,"Photo ID (with Dominic Fike)","Photo ID (with Dominic Fike)","Remi Wolf;Dominic Fike",2021-03-03,207927,58,true,,2025-06-29T20:04:17Z,"","Island Records",0.747,0.822,1,-5.15,1,0.0893,0.192,0,0.288,0.862,115.937,4
spotify:track:27vkqUU7NtX33ysRUCvVK2,"Horizons","Cloudborne","Petmos",2024-12-20,137538,0,false,,2025-06-29T18:38:28Z,"","DuCley Music",0.845,0.234,6,-11.914,1,0.0847,0.974,0.918,0.11,0.469,129.915,4
spotify:track:6aQCqXQZoGTTgCwh3L0iUg,"Infinity","Infinity","Hohnen Ford",2022-07-15,167232,38,false,,2025-06-10T14:44:34Z,"","Young Poet",0.432,0.0745,2,-11.762,0,0.0377,0.955,0,0.106,0.355,159.517,4
spotify:track:6rGBWSCtMqurKFEvpa2lW2,"Don't Give Up","The Beauty of Survival","Foreign Fields",2020-03-20,233411,41,false,,2025-06-10T13:55:48Z,"ambient folk","Communion Records",0.757,0.388,3,-13.754,1,0.044,0.88,0.382,0.104,0.74,114.031,4
spotify:track:6R1CC4axzAD9cked6yZWWV,"Lucilla","Lucilla","illi mel",2024-02-09,165060,1,false,,2025-06-10T13:36:36Z,"ambient","Anthem Falls Music & Sonder House",0.751,0.269,1,-14.265,1,0.0453,0.885,0.945,0.111,0.438,159.951,4
spotify:track:50abI6Giy8knGxsfpHd5Zt,"King Street","Vanilla Sky","Eleni Drake",2020-10-09,218000,51,false,,2025-06-10T13:27:40Z,"","Singing Light Music / Wipe Out",0.571,0.348,4,-11.575,1,0.031,0.274,0.00000144,0.0791,0.431,149.962,4
spotify:track:6DvzkI3dZLJMN0QCwryF1C,"Cycles","Superkilen","Svaneborg Kardyb",2024-10-18,259970,58,false,,2025-06-09T13:50:54Z,"ambient jazz","Gondwana Records",0.635,0.12,9,-19.712,0,0.0858,0.889,0.939,0.109,0.327,102.69,4
spotify:track:1dmJWX0nWAx5gjDzAohSbO,"Cerca De Ti","Hoy Como Ayer","Hermanos Gutiérrez",2019-09-27,108617,70,false,,2025-06-09T13:15:57Z,"","Discos G",0.495,0.507,11,-10.704,0,0.0403,0.57,0.915,0.294,0.448,159.144,4
spotify:track:167gl31uOXmVYazZz5TDhx,"Changes","Changes","Mariachi Arco Iris",2020-08-14,202849,14,false,,2025-06-04T14:25:30Z,"mariachi","MuuseMe Sounds",0.664,0.412,0,-5.865,1,0.0275,0.515,0.911,0.154,0.397,114.999,4
spotify:track:4mH5oNojEmOswUGgCizDeb,"Lovely Day - Studio Rio Version","Studio Rio Presents: The Brazil Connection","Bill Withers;Studio Rio",2014-05-12,237933,52,false,,2025-06-04T14:10:29Z,"soul,bossa nova","Legacy Recordings",0.686,0.833,9,-5.449,1,0.0403,0.12,0.105,0.0894,0.897,97.671,4
spotify:track:4cBNIw5BOS3PgO5xknD8LN,"オン・ザ・サニー・サイド・オブ・ザ・ストリート","二人でお茶を～スイーツ＆ティータイム","ピーチ・コンセプション",2023-02-22,274520,33,false,,2025-05-27T15:23:33Z,"","Della",0.732,0.183,0,-17.957,1,0.0668,0.941,0.944,0.0848,0.275,98.006,4
spotify:track:3pOpZ3BStCHuixCYipeFyF,"Fine Di Un'Era","Oltreoceano","Collettivo Immaginario;Nicolò Masetto;Alberto Lincetto;Tommaso Cappellato;Mocky",2025-05-16,199639,35,false,,2025-05-27T14:55:10Z,"nu jazz,nu disco,indie soul","Domanda Music",0.601,0.632,0,-10.017,1,0.0307,0.311,0.968,0.223,0.864,148.075,4
spotify:track:2IFaUS63AIAr9P46W1lEwt,"IknowhowIfeel","Parcels","Parcels",2018-10-12,327399,69,false,,2025-05-26T13:33:55Z,"indie soul","Because Music",0.856,0.511,2,-10.413,0,0.0365,0.386,0.0334,0.0985,0.942,114.985,4
spotify:track:5233fZGEk0FY0AzdgLaWch,"Everyroad","Parcels","Parcels",2018-10-12,515886,43,false,,2025-05-26T13:17:44Z,"indie soul","Because Music",0.488,0.417,2,-12.078,1,0.0419,0.621,0.662,0.131,0.254,111.257,4
spotify:track:4baf8nL3B2t6MUd76qU0mL,"Deep Down","Azalea, Holly","Andrew Montana",2023-03-24,155026,24,false,,2025-05-23T00:37:03Z,"","Andrew Ryan Montana",0.709,0.216,8,-9.335,0,0.0391,0.896,0.000193,0.11,0.502,59.846,4
spotify:track:4yKvIwTl5ATNa17NOobHqh,"4 American Dollars","Heavy Light","U.S. Girls",2020-03-06,342035,38,false,,2025-05-12T16:44:42Z,"art pop","4AD",0.616,0.855,9,-4.691,0,0.0297,0.0522,0.00527,0.796,0.703,98.34,4
spotify:track:2wPSvML2ZV1F41ks2S4xMS,"I Just Died","The Secret To Life","FIZZ",2023-10-27,216710,31,false,,2025-05-07T15:22:32Z,"","Decca (UMO)",0.683,0.712,4,-6.5,1,0.0812,0.132,0,0.15,0.851,125.255,4
spotify:track:0xOxOAuTy6KCEp8Ov82Y9Z,"The Secret To Life","The Secret To Life","FIZZ",2023-10-27,172101,35,true,,2025-05-07T15:05:48Z,"","Decca (UMO)",0.555,0.901,7,-5.118,1,0.12,0.346,0,0.841,0.593,146.828,4
spotify:track:1Em3PnL2gm9cQ17Ei7nXMv,"A New Phase Awaits You :-)","The Secret To Life","FIZZ",2023-10-27,68670,23,false,,2025-05-07T15:05:46Z,"","Decca (UMO)",0.761,0.554,2,-13.859,1,0.117,0.0718,0.0000214,0.136,0.964,124.043,4
spotify:track:22kwPHgIvmPlPPigFXewZE,"Hell Of A Ride","The Secret To Life","FIZZ",2023-10-27,179416,35,false,,2025-05-07T15:03:03Z,"","Decca (UMO)",0.445,0.403,2,-7.601,1,0.0298,0.463,0.000248,0.11,0.165,97.546,4
spotify:track:4ymUJhziZLrUZJ2uQVL6kf,"Hurts to Be Alive","Songs from The Golden One","Whitmer Thomas",2020-02-21,222840,35,true,,2025-05-07T13:10:15Z,"","Hardly Art",0.681,0.712,9,-6.699,1,0.0496,0.0211,0.00488,0.591,0.515,110.056,4
spotify:track:2IhXds0wZkbklKo12XGhb4,"Romeo","Loving In Stereo","Jungle;Bas",2021-08-13,166200,53,true,,2025-04-23T18:29:44Z,"","Caiola Records",0.751,0.636,3,-6.536,0,0.0856,0.249,0,0.361,0.73,95.04,4
spotify:track:4rf0IVQDFjr27T4sgah5Pf,"Keep Moving","Loving In Stereo","Jungle",2021-08-13,240880,70,false,,2025-04-23T18:16:54Z,"","Caiola Records",0.723,0.604,10,-6.254,0,0.0319,0.179,0.000463,0.0939,0.562,111.497,4
spotify:track:3brPjGopZsgIJw5KkeeM3v,"Fracture (Arr. for Guitar by Sérgio Assad)","Fracture (Arr. for Guitar by Sérgio Assad)","Stephan Moccio;Plínio Fernandes",2024-09-13,238277,42,false,,2025-04-14T23:06:39Z,"classical","Decca Records US",0.383,0.0395,2,-26.162,1,0.0502,0.993,0.933,0.107,0.21,70.709,4
spotify:track:01yRkgF7l1pdFSCehiI7o9,"Estrellita (Arr. Abril & Barrueco for Guitar)","Ponce: Estrellita (Arr. Abril & Barrueco for Guitar)","Manuel Ponce;Alexandra Whittingham",2024-02-09,176585,49,false,,2025-04-07T13:00:27Z,"","Decca Music Group Ltd.",0.475,0.0379,2,-20.291,1,0.0502,0.995,0.956,0.116,0.298,84.372,3
spotify:track:0QVvZNHwBOPAGXgUfkfL5P,"Concierto De Aranjuez","Concierto (CTI Records 40th Anniversary Edition)","Jim Hall",1975,1160400,40,false,,2025-04-02T15:10:29Z,"jazz,cool jazz,jazz ballads,hard bop","Masterworks Jazz",0.516,0.165,2,-22.397,0,0.0354,0.928,0.878,0.109,0.228,130.431,4
spotify:track:35YKu1VD7WrWHlrdVbfpzx,"Merry Go Round of Life (Arr. Koseki) - From ""Howl's Moving Castle""","Cinema - Movie Themes For Classical Guitar","Kaori Muraji",2019-03-22,242946,34,false,,2025-04-02T14:12:11Z,"japanese classical","Decca Music Group Ltd.",0.404,0.19,4,-20.213,0,0.047,0.992,0.899,0.117,0.346,93.803,4
spotify:track:0epCLaBdYaUrRMI3n90KGZ,"Le Café de la Nuit","Van Gogh","LucasGitanoFamily",2024-08-16,332805,36,false,,2025-04-02T13:52:54Z,"flamenco","LucasGitanoFamily",0.601,0.25,7,-16.692,1,0.0483,0.914,0.902,0.102,0.277,77.522,4
spotify:track:3aeLySG1mMkSdY9hNevalT,"Lotus Eaters","Air & Ground","Andrew York;Los Angeles Guitar Quartet",2000-02-14,211266,15,false,,2025-04-02T13:39:02Z,"japanese classical","Sony Classical",0.569,0.247,4,-20.397,1,0.0418,0.958,0.837,0.134,0.826,139.893,4
spotify:track:0WqAEKV3SftcJoRnFMJdAS,"Samba","Spectrum","vision string quartet",2021-08-27,276500,32,false,,2025-04-02T13:25:18Z,"","Warner Classics",0.819,0.252,2,-16.564,1,0.103,0.96,0.922,0.0927,0.897,101.821,4
spotify:track:6KE4QXE06QDEn7zRFkpxdk,"Don't Know Why","One Quiet Night","Pat Metheny",2003,187786,5,false,,2025-04-02T13:09:56Z,"jazz fusion,jazz,jazz ballads","Nonesuch",0.367,0.23,7,-16.453,1,0.0418,0.875,0.866,0.106,0.198,204.883,4
spotify:track:6N5cTk5omhhvIDmdeoGS4H,"Uma Prece (A Prayer)","Solo in Rio 1959","Luiz Bonfá",2005-02-22,156226,34,false,,2025-03-31T13:11:12Z,"bossa nova,brazilian jazz,latin jazz","Smithsonian Folkways Recordings",0.627,0.062,11,-22.288,0,0.0541,0.929,0.889,0.124,0.477,110.472,4
spotify:track:687YZan9Gol1UVvbpUSO6Y,"I Wish","Songs In The Key Of Life","Stevie Wonder",1976-09-28,252373,71,false,,2025-03-30T14:54:03Z,"motown,classic soul,soul","UNI/MOTOWN",0.821,0.721,10,-10.401,0,0.0515,0.0816,0.00000737,0.0664,0.885,105.866,4
spotify:track:3S2CLXMqZvrikqslQ0Zca2,"A Certain Smile","Solo Guitar","Ted Greene",1977-01-01,262133,43,false,,2025-03-27T12:44:12Z,"jazz ballads","Art of Life Records",0.321,0.13,3,-21.409,1,0.0406,0.985,0.945,0.095,0.152,80.002,3
spotify:track:6tf58iVb191LBeOPUUzJ9G,"Seringueiro [1]","Solo in Rio 1959","Luiz Bonfá",2005-02-22,173546,29,false,,2025-03-27T00:17:00Z,"bossa nova,brazilian jazz,latin jazz","Smithsonian Folkways Recordings",0.568,0.0229,2,-28.063,1,0.0434,0.974,0.00244,0.11,0.462,114.253,4
spotify:track:2TFR3D1oIC0XPblTF2w8sb,"Bricks and Wedges","Bricks and Wedges","Emma Harner",2024-08-23,244040,0,false,,2025-03-22T22:57:13Z,"","Emma Harner",0.466,0.301,11,-10.575,1,0.0351,0.63,0.000369,0.12,0.306,107.626,4
spotify:track:1MMPjL15s8zSB787xGGePp,"Ti Vedo","Ti Vedo","Robert Gafforelli",2024-03-22,157655,62,false,,2025-03-19T23:45:42Z,"","Robert Gafforelli",0.371,0.0278,3,-27.342,1,0.0349,0.987,0.937,0.103,0.317,64.187,4
spotify:track:1PtA8lZU4M6tsAaEtn3Hgm,"Too Much Space","Increments","Paper Void",2016-07-10,414306,9,false,,2025-03-17T23:46:40Z,"neo soul,jazz fusion","Hke Records",0.443,0.335,0,-15.628,1,0.0504,0.17,0.000775,0.105,0.232,145.568,4
spotify:track:42Dvo910Rj43IijSxDFQTy,"boo hoo","boo hoo","NIA NADURATA",2024-06-20,166987,38,false,,2025-03-17T15:14:52Z,"","Arts & Crafts Productions Inc.",0.753,0.697,11,-6.866,0,0.0748,0.251,0.00000126,0.088,0.541,140.903,4
spotify:track:0Thqjtu54vKMP06pwZkAWp,"G.O.M.D","2014 Forest Hills Drive","J. Cole",2014-12-09,301064,74,true,,2025-03-12T23:40:31Z,"rap","Roc Nation Records LLC",0.889,0.4,4,-10.586,0,0.26,0.322,0.0000132,0.331,0.336,128.073,4
spotify:track:2lFNqLw3uPUP5IgRzuC2ti,"Hotel California - Live at the Roadrunner","The If It All Goes South Tour (Live)","Sammy Rae & The Friends",2023-08-11,280800,29,false,,2025-03-11T19:38:30Z,"pop soul","Nettwerk Music Group",0.433,0.593,0,-9.23,1,0.113,0.819,0,0.688,0.461,86.662,4
spotify:track:5akbN5oAUrlGwP5J8ErqJ3,"On the Ground","On the Ground / Trapped Awake","Yot Club",2025-03-05,196308,31,false,,2025-03-10T20:12:52Z,"bedroom pop","Many Hats Distribution",0.798,0.466,2,-11.604,1,0.0435,0.143,0.842,0.157,0.66,121.02,4
spotify:track:7AD1bh1BMsojsTEMJqfURN,"The Yellow Jacket","7Summers","Shaun Martin",2015-07-07,364585,48,false,,2025-03-10T20:05:18Z,"jazz fusion,jazz,jazz funk","Ropeadope",0.599,0.718,2,-15.403,1,0.0374,0.292,0.912,0.138,0.221,113.998,3
spotify:track:2PDbclpGtfoghWjQF0q5cW,"Buzz Me In","Juno","Remi Wolf",2021-10-15,166317,50,false,,2025-03-09T15:33:18Z,"","Island Records",0.609,0.777,9,-7.712,1,0.0636,0.0148,0.0746,0.153,0.546,164.024,4
spotify:track:0F2na0Tm3uTwLQZI8xE7V6,"Crash Cart","En Garde","Ethan Gruska",2020-01-24,164858,20,false,,2025-03-09T11:38:19Z,"","Warner Records",0.503,0.451,2,-14.548,1,0.0877,0.773,0.0109,0.12,0.308,103.3,4
spotify:track:6UeCjzfLUBhHOtney81sPn,"Don't Think Twice, It's Alright","The Beat Goes On","Emilie-Claire Barlow",2010-10-12,280529,60,false,,2025-03-07T12:45:23Z,"french jazz,vocal jazz,jazz,bossa nova,smooth jazz","Empress Music Group",0.66,0.437,8,-10.716,0,0.0466,0.906,0.00128,0.101,0.796,95.902,4
spotify:track:1musbempyJAw5gfSKZHXP9,"Anxiety","Anxiety","Doechii",2025-03-05,249302,79,true,,2025-03-05T19:14:21Z,"","Top Dawg Entertainment/Capitol Records",0.808,0.594,0,-6.838,1,0.0373,0.338,0.00054,0.105,0.888,129.023,4
spotify:track:5w6EvyvomUSWsF430iixmc,"街のドルフィン","midnight cruisin'","Kingo Hamada",1982-10-21,232893,64,false,,2025-03-03T14:08:57Z,"city pop","WM Japan",0.73,0.535,9,-9.71,1,0.0308,0.255,0.00503,0.0695,0.492,122.537,4
spotify:track:6xl52ErKTebAhTyH01MiE1,"Lose Control","it's Franky baby!","Young Franco;EARTHGANG;Jafunk",2025-01-24,156302,61,true,,2025-03-03T14:03:51Z,"funky house,nu disco","Universal Music Australia Pty. Ltd.",0.639,0.585,6,-7.469,0,0.36,0.111,0.000522,0.345,0.641,113.063,4
spotify:track:13hpAXFkVqLaLU7YZH8NvI,"Lavender Haze","Lavender Haze","Strutman Lane",2024-01-21,226237,41,true,,2025-03-03T13:59:31Z,"","Down the Lane Records",0.721,0.72,8,-4.82,1,0.0325,0.0476,0.000513,0.149,0.909,112.021,4
spotify:track:4LNc4Rf4TG3YeHzt3sulGI,"Dawn","Dawn","Vulfmon;Jacob Jeffries;Harrison Whitford",2025-01-22,194335,0,false,,2025-02-24T19:56:20Z,"","Vulf Records",0.728,0.531,8,-5.457,1,0.0563,0.443,0,0.414,0.801,124.99,4
spotify:track:6kPlJin20h5oPJs3VwsFnP,"Idle Hands","Soft Times","Matt Duncan",2013-01-15,233315,25,false,,2025-02-24T19:52:10Z,"retro soul","Soul Step Records | Hop Hop",0.796,0.363,10,-7.774,1,0.0347,0.814,0.00106,0.0988,0.814,124.979,4
spotify:track:7L0f0a5KWsCNH3AJDFam7a,"Know By Now","Easy Way To Lose","Ray Bull",2023-10-27,265849,39,false,,2025-02-23T14:21:54Z,"","Ray Bull",0.513,0.804,0,-7.575,1,0.0422,0.00348,0.00331,0.192,0.773,164.987,4
spotify:track:18O6JtPq1Z0vMVkUUEI0CM,"Let's Get Breakfast","Overwhelmed and Underdressed","Walter Mitty and His Makeshift Orchestra",2011-11-20,114157,30,false,,2025-02-19T19:09:55Z,"folk punk,anti-folk","Making New Enemies and Many Hats Distribution",0.81,0.37,1,-14.024,0,0.0721,0.397,0.0605,0.106,0.283,106.132,4
spotify:track:4CI9vuamEmApRTG9qcBp7H,"Staring 'Cross the Water","Juniper","Juniper",2017-09-12,178345,32,false,,2025-02-19T18:04:21Z,"","The Jiggy Blue",0.625,0.373,2,-8.514,1,0.0641,0.838,0.000931,0.241,0.683,103.612,4
spotify:track:6U7GUjtamt2P0LcFod1dBT,"Mas Que Nada","Timeless","Sérgio Mendes;Black Eyed Peas",2006-01-01,262840,72,false,,2025-02-12T23:54:25Z,"brazilian jazz,bossa nova,samba","Concord Records",0.747,0.928,5,-6.107,0,0.0824,0.0297,0.00000175,0.113,0.87,100.065,4
spotify:track:2LvyYVUQUrmA4MzEFeqUzb,"Don't You Forget","Tropical Disco","Starwolf",2024-08-08,217533,49,false,,2025-02-10T15:16:54Z,"","Moon Castle Records",0.693,0.645,6,-8.394,1,0.0427,0.556,0.937,0.0998,0.787,102.447,4
spotify:track:0qoGSoAsSDo29dyWBfsdtC,"Desmos Sounds Like a Church Organ...","Sounds from Desmos","LiteBeats",2025-01-09,93808,13,false,,2025-02-09T03:14:17Z,"","LiteBeats",0.0521,0.000113,8,-23.881,1,0.0916,0.958,0.926,0.0996,0,62.778,3
spotify:track:3eNfjouyFU9bTAeBB4eirf,"Funeka","Funeka","Cooks But We're Chefs",2023-10-27,243000,25,false,,2025-02-05T14:40:56Z,"jazz rap,experimental jazz","Secret Fun",0.513,0.852,10,-7.394,0,0.0998,0.103,0.000965,0.099,0.539,123.707,4
spotify:track:3JKuE1yi9eE9eh8EiP6E7K,"Wall St","Wall St","Boys Go To Jupiter",2023-12-01,233025,24,false,,2025-02-04T01:42:49Z,"","Many Hats Distribution",0.462,0.762,5,-5.883,1,0.191,0.157,0.00000299,0.823,0.686,124.923,4
spotify:track:2NypCBazBS9PPRW0939Wux,"Enough for Now (feat. Phoebe Bridgers)","En Garde","Ethan Gruska;Phoebe Bridgers",2020-01-24,196394,35,false,,2025-02-04T00:23:04Z,"","Warner Records",0.523,0.652,11,-8.597,1,0.14,0.142,0.000132,0.356,0.561,168.933,4
spotify:track:3u1Er1rkjn1oSz1xdZH3ZD,"Call It What You Want","Torches","Foster The People",2011-05-23,238786,66,false,,2025-02-01T20:25:08Z,"","Columbia",0.641,0.967,5,-4.289,0,0.0601,0.0483,0.000276,0.442,0.725,113.017,4
spotify:track:0ZPSWCj2jKGP3ebyEd5O0v,"Hot Venom","Tell It to the Volcano","Miniature Tigers",2009-09-22,170520,0,false,,2025-01-29T19:31:18Z,"","Modern Art Records",0.576,0.516,2,-6.562,1,0.0346,0.287,0,0.29,0.786,84.99,4
spotify:track:3sl4dcqSwxHVnLfqwF2jly,"Hello (feat. Dragonette)","Hello","Martin Solveig;Dragonette",2010-12-14,191387,73,false,,2025-01-23T01:41:13Z,"french house","Big Beat Records/Atlantic",0.665,0.975,3,-3.47,1,0.0345,0.0135,0.000925,0.105,0.452,128.011,4
spotify:track:6G03vyXV3PPZCHE2hNmcTi,"Analogue","Analogue/ I Heard","Folk Bitch Trio",2023-06-01,226164,0,false,,2025-01-18T13:37:23Z,"","Independent",0.472,0.458,1,-6.722,1,0.0287,0.691,0.000123,0.118,0.17,91.057,4
spotify:track:1eTqpWYQf5w5osZizi2I5b,"Lost Ones","Dr. Dog","Dr. Dog",2024-07-19,270927,32,false,,2025-01-15T19:40:11Z,"","We Buy Gold Records",0.503,0.722,7,-8.184,1,0.0334,0.0357,0.000456,0.153,0.539,109.496,4
spotify:track:3MBZ0BaWosUjsn40TeYYk5,"Suzanne","Suzanne","Bermuda Triangle",2017-10-03,177704,41,false,,2025-01-15T12:48:11Z,"","Blackfootwhitefoot Records",0.799,0.48,9,-9.839,1,0.069,0.533,0.0158,0.131,0.635,113.428,4
spotify:track:0fdaw54L9HswP2QVYJjnx6,"concrete","concrete","Orion Sun",2021-10-13,212000,0,true,,2025-01-14T21:32:22Z,"alternative r&b,bedroom pop","Mom+Pop",0.724,0.599,0,-7.032,1,0.101,0.512,0.00291,0.101,0.861,147.987,4
spotify:track:5RH2dMtfkxzzPOBxwM7Uj9,"Good Luck Babe","Good Luck Babe","Earth Kenan",2024-09-02,235500,33,false,,2025-01-10T15:57:51Z,"yacht rock","Kenan Salazar Music House",0.755,0.545,7,-10.756,1,0.0326,0.572,0,0.185,0.918,119.98,4
spotify:track:4en3xAIagTLEs5bu4gWIY2,"I Guess Time Just Makes Fools of Us All","Mahashmashana","Father John Misty",2024-11-22,515500,49,false,,2025-01-06T15:21:08Z,"","Sub Pop Records",0.638,0.733,7,-6.976,1,0.0419,0.00533,0.000869,0.274,0.884,105.005,4
spotify:track:4p3sIGdKAgRqrTvu3IpGnl,"DEATH ROLL","Alligator Bites Never Heal","Doechii",2024-08-30,139259,58,true,,2025-01-06T13:37:38Z,"","Top Dawg Entertainment/Capitol Records",0.558,0.737,1,-6.732,0,0.267,0.00268,0.00000199,0.184,0.226,83.927,4
spotify:track:6Raz653SzfvRokSgYg9yxY,"Send In The Clowns","Solo Guitar","Ted Greene",1977-01-01,299880,36,false,,2025-01-05T02:14:25Z,"jazz ballads","Art of Life Records",0.4,0.0314,8,-27.25,1,0.0356,0.989,0.908,0.106,0.105,66.235,4
spotify:track:41P6Tnd8KIHqON0QIydx6a,"the perfect pair","Beatopia","beabadoobee",2022-07-15,177533,85,false,,2025-01-01T22:58:52Z,"bedroom pop","Dirty Hit",0.634,0.663,11,-6.818,1,0.0331,0.433,0.124,0.102,0.6,146.053,4
spotify:track:3zpGIFghtnVlwMXWyKW474,"Fire In The Sky","Shang-Chi and The Legend of The Ten Rings: The Album","Anderson .Paak",2021-09-03,201786,58,false,,2024-12-29T20:38:17Z,"","MARVEL/Hollywood Records, Inc./Interscope Records",0.668,0.856,1,-6.386,0,0.0453,0.0837,0.0446,0.096,0.737,79.008,4
spotify:track:48XkVAagIoQHCsOlJtXUd5,"still feel.","Now, Not Yet","half•alive",2019-08-09,247787,64,false,,2024-12-28T19:37:47Z,"","half·alive/RCA Records",0.779,0.516,10,-6.467,0,0.0521,0.148,0,0.0492,0.715,120.026,4
spotify:track:0Z9TabbOQDOZuWSUOwZ9cI,"Cathy","Songs About You Specifically","MICHELLE",2024-09-27,206060,39,true,,2024-12-28T18:38:29Z,"bedroom pop","Atlantic Records",0.893,0.473,1,-7.508,0,0.032,0.67,0.00212,0.0922,0.958,98.991,4
spotify:track:1Z3RQFrjlpxtD0vXuLRQJD,"What Is The Time","Lamp Lit Prose","Dirty Projectors",2018-07-13,195773,24,false,,2024-12-26T19:53:28Z,"art pop","Domino Recording Co",0.757,0.415,5,-3.827,1,0.0801,0.397,0.000492,0.0741,0.606,78.062,4
spotify:track:2wiZZuYDtb24XEhR3ivsIl,"Speech Bubble","Flyte","Flyte",2023-10-27,234040,40,false,,2024-12-19T15:28:11Z,"","Nettwerk Music Group",0.786,0.247,0,-12.287,1,0.0363,0.912,0.0214,0.109,0.373,123.053,4
spotify:track:4nP77hDwOT3IMsiwwL7ksn,"I Can't Help It","säje","säje",2023-08-25,241786,25,false,,2024-12-17T13:00:08Z,"vocal jazz,soul jazz","sajevoices",0.579,0.514,1,-10.54,1,0.0659,0.714,0.000334,0.132,0.631,120.459,4
spotify:track:4RgMyZb1frf45zF2BSjMD4,"Broken Harvest","Broken Harvest","Madison Cunningham",2021-02-03,287439,32,false,,2024-12-17T12:50:39Z,"","Verve Forecast",0.475,0.427,9,-11.252,0,0.0305,0.749,0.0216,0.162,0.461,182.961,3
spotify:track:5eC8NnYiXta8Tv8dgbcLjq,"Subtitles","Subtitles","Madison Cunningham",2023-10-13,245172,24,false,,2024-12-17T12:47:08Z,"","Verve Forecast",0.581,0.537,5,-6.648,1,0.0268,0.155,0.00363,0.0865,0.678,147.991,4
spotify:track:2BStkLc319RLLKVtYoZ9dd,"The Way That You Feel","New Ways","Leif Vollebekk",2019-11-01,230346,42,false,,2024-12-15T02:07:40Z,"","Secret City Records",0.625,0.113,8,-13.379,1,0.0487,0.846,0.193,0.14,0.35,137.806,4
spotify:track:6kDyRP48g1KWahq8irqZF9,"Sweet to Dream","Summer's Over","Jordana;TV Girl",2021-10-13,175000,62,false,,2024-12-13T15:21:39Z,"","Summer's Over",0.488,0.489,8,-12.933,0,0.0375,0.594,0.509,0.106,0.611,159.856,4
spotify:track:5Y83ottE4aKu09VYQR7dn4,"Something To You","Lady & The Champs","Natalie Wilson",2024-10-04,252699,39,false,,2024-12-09T14:54:46Z,"","5185324 Records DK2",0.582,0.571,9,-8.299,1,0.0383,0.108,0.000784,0.0603,0.521,70.171,4
spotify:track:5vNRhkKd0yEAg8suGBpjeY,"APT.","APT.","ROSÉ;Bruno Mars",2024-10-18,169917,88,false,,2024-11-30T19:40:57Z,"k-pop","Atlantic Records",0.777,0.783,0,-4.477,0,0.26,0.0283,0,0.355,0.939,149.027,4
spotify:track:2dono2Koz7DEvGwxUsmMLq,"Linger - SiriusXM Session","Linger / Heading For The Door (Sirius XM Session)","Royel Otis",2024-05-31,186000,78,false,,2024-11-26T00:48:21Z,"indie","OURNESS PTY LTD",0.404,0.393,2,-6.607,1,0.0262,0.806,0.000443,0.0938,0.403,98.217,4
spotify:track:5EeqvDL2BckMvhbNtOEHAh,"Letting Go","Light, Dark, Light Again","Angie McMahon",2023-10-27,210381,57,false,,2024-11-25T14:31:38Z,"","Gracie Music",0.485,0.753,10,-6.652,1,0.0548,0.443,0.00912,0.121,0.601,170.043,4
spotify:track:1009LeU2Wb7rDvbNnN4pXT,"La Ciruela","Desilusión","Nico Play",2022-11-02,197166,56,false,,2024-11-25T13:43:01Z,"","Nico Play",0.657,0.164,3,-10.995,0,0.0511,0.873,0.000174,0.115,0.364,133.691,3
spotify:track:2lXqwlG8za1sWKgHRwEiEC,"Passing Through (Can't the Future Just Wait)","Passing Through (Can't the Future Just Wait)","Kaden MacKay",2021-12-11,193190,65,false,,2024-11-21T12:08:51Z,"","Kaden MacKay",0.54,0.151,6,-16.929,0,0.145,0.905,0.00000325,0.203,0.666,86.434,4
